WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-12-09,North America,United States,California,Protests,Protest with intervention,1,0,26985.0,Demonstrations,3487.0,37.2724,-119.9915
2023-12-23,North America,United States,California,Protests,Protest with intervention,2,0,43524.0,Demonstrations,3487.0,37.2724,-119.9915
2023-12-30,North America,United States,California,Protests,Protest with intervention,2,0,14479.0,Demonstrations,3487.0,37.2724,-119.9915
2024-01-20,North America,United States,California,Protests,Protest with intervention,3,0,34472.0,Demonstrations,3487.0,37.2724,-119.9915
2024-02-10,North America,United States,California,Protests,Protest with intervention,1,0,26964.0,Demonstrations,3487.0,37.2724,-119.9915
2024-03-02,North America,United States,California,Protests,Protest with intervention,2,0,26964.0,Demonstrations,3487.0,37.2724,-119.9915
2024-03-09,North America,United States,California,Protests,Protest with intervention,3,0,16024.0,Demonstrations,3487.0,37.2724,-119.9915
2024-03-16,North America,United States,California,Protests,Protest with intervention,4,0,26865.0,Demonstrations,3487.0,37.2724,-119.9915
2024-03-23,North America,United States,California,Protests,Protest with intervention,2,0,41968.0,Demonstrations,3487.0,37.2724,-119.9915
2024-03-30,North America,United States,California,Protests,Protest with intervention,1,0,3440.0,Demonstrations,3487.0,37.2724,-119.9915
2024-04-06,North America,United States,California,Protests,Protest with intervention,2,0,17846.0,Demonstrations,3487.0,37.2724,-119.9915
2024-04-13,North America,United States,California,Protests,Protest with intervention,5,0,63883.0,Demonstrations,3487.0,37.2724,-119.9915
2024-04-20,North America,United States,California,Protests,Protest with intervention,3,0,71320.0,Demonstrations,3487.0,37.2724,-119.9915
2024-04-27,North America,United States,California,Protests,Protest with intervention,2,0,15398.0,Demonstrations,3487.0,37.2724,-119.9915
2024-05-04,North America,United States,California,Protests,Protest with intervention,2,0,51849.0,Demonstrations,3487.0,37.2724,-119.9915
2024-05-11,North America,United States,California,Protests,Protest with intervention,3,0,57474.0,Demonstrations,3487.0,37.2724,-119.9915
2024-05-18,North America,United States,California,Protests,Protest with intervention,3,0,56440.0,Demonstrations,3487.0,37.2724,-119.9915
2024-05-25,North America,United States,California,Protests,Protest with intervention,3,0,34359.0,Demonstrations,3487.0,37.2724,-119.9915
2024-06-01,North America,United States,California,Protests,Protest with intervention,3,0,78894.0,Demonstrations,3487.0,37.2724,-119.9915
2024-06-08,North America,United States,California,Protests,Protest with intervention,3,0,57792.0,Demonstrations,3487.0,37.2724,-119.9915
2024-06-22,North America,United States,California,Protests,Protest with intervention,1,0,1665.0,Demonstrations,3487.0,37.2724,-119.9915
2024-08-10,North America,United States,California,Protests,Protest with intervention,1,0,9987.0,Demonstrations,3487.0,37.2724,-119.9915
2024-09-21,North America,United States,California,Protests,Protest with intervention,2,0,13584.0,Demonstrations,3487.0,37.2724,-119.9915
2024-10-05,North America,United States,California,Protests,Protest with intervention,1,0,8860.0,Demonstrations,3487.0,37.2724,-119.9915
2024-10-19,North America,United States,California,Protests,Protest with intervention,1,0,9987.0,Demonstrations,3487.0,37.2724,-119.9915
2024-10-26,North America,United States,California,Protests,Protest with intervention,1,0,38945.0,Demonstrations,3487.0,37.2724,-119.9915
2024-11-16,North America,United States,California,Protests,Protest with intervention,2,0,15838.0,Demonstrations,3487.0,37.2724,-119.9915
2025-01-18,North America,United States,California,Protests,Protest with intervention,1,0,5768.0,Demonstrations,3487.0,37.2724,-119.9915
2025-01-25,North America,United States,California,Protests,Protest with intervention,1,0,25351.0,Demonstrations,3487.0,37.2724,-119.9915
2025-02-01,North America,United States,California,Protests,Protest with intervention,3,0,35196.0,Demonstrations,3487.0,37.2724,-119.9915
2025-02-15,North America,United States,California,Protests,Protest with intervention,2,0,14855.0,Demonstrations,3487.0,37.2724,-119.9915
2025-02-22,North America,United States,California,Protests,Protest with intervention,1,0,40326.0,Demonstrations,3487.0,37.2724,-119.9915
2025-03-22,North America,United States,California,Protests,Protest with intervention,1,0,10497.0,Demonstrations,3487.0,37.2724,-119.9915
2025-04-05,North America,United States,California,Protests,Protest with intervention,1,0,5768.0,Demonstrations,3487.0,37.2724,-119.9915
2025-04-26,North America,United States,California,Protests,Protest with intervention,3,0,42492.0,Demonstrations,3487.0,37.2724,-119.9915
2025-05-10,North America,United States,California,Protests,Protest with intervention,2,0,50452.0,Demonstrations,3487.0,37.2724,-119.9915
2025-05-24,North America,United States,California,Protests,Protest with intervention,3,0,32348.0,Demonstrations,3487.0,37.2724,-119.9915
2025-05-31,North America,United States,California,Protests,Protest with intervention,2,0,37060.0,Demonstrations,3487.0,37.2724,-119.9915
2025-06-07,North America,United States,California,Protests,Protest with intervention,5,0,49768.0,Demonstrations,3487.0,37.2724,-119.9915
2025-06-14,North America,United States,California,Protests,Protest with intervention,4,0,60819.0,Demonstrations,3487.0,37.2724,-119.9915
2025-06-21,North America,United States,California,Protests,Protest with intervention,1,0,40326.0,Demonstrations,3487.0,37.2724,-119.9915
2025-06-28,North America,United States,California,Protests,Protest with intervention,1,0,26934.0,Demonstrations,3487.0,37.2724,-119.9915
2025-07-05,North America,United States,California,Protests,Protest with intervention,2,0,15490.0,Demonstrations,3487.0,37.2724,-119.9915
2025-07-12,North America,United States,California,Protests,Protest with intervention,1,0,26934.0,Demonstrations,3487.0,37.2724,-119.9915
2025-07-19,North America,United States,California,Protests,Protest with intervention,2,0,67260.0,Demonstrations,3487.0,37.2724,-119.9915
2025-07-26,North America,United States,California,Protests,Protest with intervention,1,0,8877.0,Demonstrations,3487.0,37.2724,-119.9915
2025-08-02,North America,United States,California,Protests,Protest with intervention,1,0,26934.0,Demonstrations,3487.0,37.2724,-119.9915
2025-08-09,North America,United States,California,Protests,Protest with intervention,2,0,26934.0,Demonstrations,3487.0,37.2724,-119.9915
2025-08-16,North America,United States,California,Protests,Protest with intervention,2,0,40326.0,Demonstrations,3487.0,37.2724,-119.9915
2025-08-23,North America,United States,California,Protests,Protest with intervention,1,0,40326.0,Demonstrations,3487.0,37.2724,-119.9915
2025-08-30,North America,United States,California,Protests,Protest with intervention,2,0,26934.0,Demonstrations,3487.0,37.2724,-119.9915
2025-10-18,North America,United States,California,Protests,Protest with intervention,3,0,51510.0,Demonstrations,3487.0,37.2724,-119.9915
2025-10-25,North America,United States,California,Protests,Protest with intervention,1,0,11362.0,Demonstrations,3487.0,37.2724,-119.9915
2025-11-01,North America,United States,California,Protests,Protest with intervention,1,0,8944.0,Demonstrations,3487.0,37.2724,-119.9915
2025-11-15,North America,United States,California,Protests,Protest with intervention,1,0,25351.0,Demonstrations,3487.0,37.2724,-119.9915
2025-12-13,North America,United States,California,Protests,Protest with intervention,1,0,40326.0,Demonstrations,3487.0,37.2724,-119.9915
2026-01-03,North America,United States,California,Protests,Protest with intervention,1,0,41705.0,Demonstrations,3487.0,37.2724,-119.9915
2026-01-10,North America,United States,California,Protests,Protest with intervention,1,0,26893.0,Demonstrations,3487.0,37.2724,-119.9915
2026-01-17,North America,United States,California,Protests,Protest with intervention,2,0,33621.0,Demonstrations,3487.0,37.2724,-119.9915
2026-01-24,North America,United States,California,Protests,Protest with intervention,2,0,30897.0,Demonstrations,3487.0,37.2724,-119.9915
2026-01-31,North America,United States,California,Protests,Protest with intervention,2,0,32923.0,Demonstrations,3487.0,37.2724,-119.9915
2026-02-14,North America,United States,California,Protests,Protest with intervention,1,0,4004.0,Demonstrations,3487.0,37.2724,-119.9915
2026-03-07,North America,United States,California,Protests,Protest with intervention,1,0,26893.0,Demonstrations,3487.0,37.2724,-119.9915
2026-03-14,North America,United States,California,Protests,Protest with intervention,2,0,34699.0,Demonstrations,3487.0,37.2724,-119.9915
2026-03-28,North America,United States,California,Protests,Protest with intervention,1,0,,Demonstrations,3487.0,37.2724,-119.9915
2020-05-30,North America,United States,California,Riots,Mob violence,2,0,21046.0,Political violence,3487.0,37.2724,-119.9915
2020-07-04,North America,United States,California,Riots,Mob violence,1,0,39858.0,Political violence,3487.0,37.2724,-119.9915
2020-08-15,North America,United States,California,Riots,Mob violence,1,0,98801.0,Political violence,3487.0,37.2724,-119.9915
2020-10-10,North America,United States,California,Riots,Mob violence,1,0,69050.0,Political violence,3487.0,37.2724,-119.9915
2020-10-24,North America,United States,California,Riots,Mob violence,1,0,98801.0,Political violence,3487.0,37.2724,-119.9915
2020-10-31,North America,United States,California,Riots,Mob violence,1,0,30706.0,Political violence,3487.0,37.2724,-119.9915
2020-12-19,North America,United States,California,Riots,Mob violence,1,0,39833.0,Political violence,3487.0,37.2724,-119.9915
2021-03-06,North America,United States,California,Riots,Mob violence,1,0,142378.0,Political violence,3487.0,37.2724,-119.9915
2021-04-03,North America,United States,California,Riots,Mob violence,1,0,3925.0,Political violence,3487.0,37.2724,-119.9915
2021-05-01,North America,United States,California,Riots,Mob violence,1,0,1043.0,Political violence,3487.0,37.2724,-119.9915
2021-05-15,North America,United States,California,Riots,Mob violence,1,0,71061.0,Political violence,3487.0,37.2724,-119.9915
2021-05-22,North America,United States,California,Riots,Mob violence,1,0,22835.0,Political violence,3487.0,37.2724,-119.9915
2021-08-07,North America,United States,California,Riots,Mob violence,1,0,3198.0,Political violence,3487.0,37.2724,-119.9915
2021-10-09,North America,United States,California,Riots,Mob violence,1,1,62763.0,Political violence,3487.0,37.2724,-119.9915
2021-11-20,North America,United States,California,Riots,Mob violence,1,0,41301.0,Political violence,3487.0,37.2724,-119.9915
2021-12-11,North America,United States,California,Riots,Mob violence,1,0,47871.0,Political violence,3487.0,37.2724,-119.9915
2021-12-25,North America,United States,California,Riots,Mob violence,1,0,34822.0,Political violence,3487.0,37.2724,-119.9915
2022-01-08,North America,United States,California,Riots,Mob violence,1,1,97742.0,Political violence,3487.0,37.2724,-119.9915
2022-03-05,North America,United States,California,Riots,Mob violence,1,0,45630.0,Political violence,3487.0,37.2724,-119.9915
2022-03-26,North America,United States,California,Riots,Mob violence,1,0,33891.0,Political violence,3487.0,37.2724,-119.9915
2022-04-16,North America,United States,California,Riots,Mob violence,1,0,41028.0,Political violence,3487.0,37.2724,-119.9915
2022-05-07,North America,United States,California,Riots,Mob violence,2,0,102296.0,Political violence,3487.0,37.2724,-119.9915
2022-05-28,North America,United States,California,Riots,Mob violence,1,0,24286.0,Political violence,3487.0,37.2724,-119.9915
2022-06-25,North America,United States,California,Riots,Mob violence,1,0,31568.0,Political violence,3487.0,37.2724,-119.9915
2022-08-20,North America,United States,California,Riots,Mob violence,1,0,57156.0,Political violence,3487.0,37.2724,-119.9915
2022-09-03,North America,United States,California,Riots,Mob violence,1,0,17437.0,Political violence,3487.0,37.2724,-119.9915
2022-09-10,North America,United States,California,Riots,Mob violence,1,0,34822.0,Political violence,3487.0,37.2724,-119.9915
2022-09-17,North America,United States,California,Riots,Mob violence,1,0,57156.0,Political violence,3487.0,37.2724,-119.9915
2022-09-24,North America,United States,California,Riots,Mob violence,1,0,30033.0,Political violence,3487.0,37.2724,-119.9915
2022-10-08,North America,United States,California,Riots,Mob violence,1,0,18308.0,Political violence,3487.0,37.2724,-119.9915
2022-10-22,North America,United States,California,Riots,Mob violence,1,0,25243.0,Political violence,3487.0,37.2724,-119.9915
2022-12-03,North America,United States,California,Riots,Mob violence,1,0,42454.0,Political violence,3487.0,37.2724,-119.9915
2022-12-17,North America,United States,California,Riots,Mob violence,1,0,144333.0,Political violence,3487.0,37.2724,-119.9915
2023-02-25,North America,United States,California,Riots,Mob violence,1,0,97409.0,Political violence,3487.0,37.2724,-119.9915
2023-03-04,North America,United States,California,Riots,Mob violence,1,0,38331.0,Political violence,3487.0,37.2724,-119.9915
2023-09-02,North America,United States,California,Riots,Mob violence,1,0,12663.0,Political violence,3487.0,37.2724,-119.9915
2024-01-06,North America,United States,California,Riots,Mob violence,1,0,1153.0,Political violence,3487.0,37.2724,-119.9915
2024-07-20,North America,United States,California,Riots,Mob violence,2,0,120134.0,Political violence,3487.0,37.2724,-119.9915
2024-12-07,North America,United States,California,Riots,Mob violence,1,0,10175.0,Political violence,3487.0,37.2724,-119.9915
2025-02-15,North America,United States,California,Riots,Mob violence,1,0,4981.0,Political violence,3487.0,37.2724,-119.9915
